vulnerability_id,cve_id,application_id,application_name,asset_id,hostname,ip_address,os_type,server_type,internet_facing,severity,status,past_due_flag,escalated_flag,kernel_related,application_owner,os_owner,business_unit,environment,region,discovered_date,due_date,is_remediated,platform_type,operating_system,description,last_scan_date
VULN-002790,CVE-2024-3790,APP040,Application-040,ASSET-002790,host-002790.corp.local,10.10.174.230,linux,Container,False,Medium,Remediated,True,False,False,owner10@example.com,sysadmin0@example.com,HR,Staging,us-east-1,2026-05-01,2026-05-31,True,Linux,RHEL 8,Sample finding for vulnerability VULN-002790,2026-06-25
VULN-002840,CVE-2024-3840,APP040,Application-040,ASSET-002840,host-002840.corp.local,10.11.177.24,linux,Container,False,Medium,Remediated,True,False,False,owner0@example.com,sysadmin0@example.com,Finance,Staging,eu-west-1,2025-08-28,2025-11-19,False,Linux,RHEL 8,Sample finding for vulnerability VULN-002840,2026-06-24
VULN-002890,CVE-2024-3890,APP040,Application-040,ASSET-002890,host-002890.corp.local,10.11.180.74,windows,VM,False,Medium,Accepted Risk,True,False,False,owner10@example.com,sysadmin0@example.com,Engineering,Staging,us-east-1,2026-02-10,2026-03-23,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-002890,2026-05-27
VULN-002940,CVE-2024-3940,APP040,Application-040,ASSET-002940,host-002940.corp.local,10.11.183.124,solaris,Container,False,Medium,Remediated,True,False,False,owner0@example.com,sysadmin0@example.com,Marketing,Development,eu-west-1,2025-10-04,2025-10-14,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-002940,2026-06-23
VULN-002990,CVE-2024-3990,APP040,Application-040,ASSET-002990,host-002990.corp.local,10.11.186.174,solaris,Container,False,Medium,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,Engineering,Development,ap-south-1,2025-12-14,2026-01-17,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-002990,2026-06-15
VULN-003040,CVE-2024-4040,APP040,Application-040,ASSET-003040,host-003040.corp.local,10.11.190.224,linux,Container,False,High,Accepted Risk,True,False,False,owner0@example.com,sysadmin0@example.com,Finance,Production,us-west-2,2025-07-05,2025-07-27,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-003040,2026-06-08
VULN-003090,CVE-2024-4090,APP040,Application-040,ASSET-003090,host-003090.corp.local,10.12.193.18,linux,Container,True,High,Open,True,False,False,owner10@example.com,sysadmin0@example.com,Retail,Development,eu-west-1,2026-05-04,2026-05-14,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-003090,2026-06-15
VULN-003140,CVE-2024-4140,APP040,Application-040,ASSET-003140,host-003140.corp.local,10.12.196.68,solaris,Container,False,Medium,In Progress,False,False,True,owner0@example.com,sysadmin0@example.com,Marketing,Development,us-west-2,2026-05-29,2026-08-04,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-003140,2026-05-28
VULN-003190,CVE-2024-4190,APP040,Application-040,ASSET-003190,host-003190.corp.local,10.12.199.118,windows,Container,True,Low,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,Engineering,Development,eu-west-1,2026-01-05,2026-01-17,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-003190,2026-05-31
VULN-003240,CVE-2024-4240,APP040,Application-040,ASSET-003240,host-003240.corp.local,10.12.202.168,linux,Container,True,High,In Progress,True,True,True,owner0@example.com,sysadmin0@example.com,Engineering,Production,ap-south-1,2025-06-30,2025-09-14,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-003240,2026-06-22
VULN-003290,CVE-2024-4290,APP040,Application-040,ASSET-003290,host-003290.corp.local,10.12.205.218,windows,VM,False,High,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,HR,Development,eu-west-1,2025-08-21,2025-09-12,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-003290,2026-05-31
VULN-003340,CVE-2024-4340,APP040,Application-040,ASSET-003340,host-003340.corp.local,10.13.208.12,windows,Container,False,Medium,In Progress,True,False,True,owner0@example.com,sysadmin0@example.com,Finance,Staging,us-east-1,2026-03-16,2026-05-24,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-003340,2026-06-13
VULN-003390,CVE-2024-4390,APP040,Application-040,ASSET-003390,host-003390.corp.local,10.13.211.62,windows,VM,False,High,Remediated,True,False,False,owner10@example.com,sysadmin0@example.com,Retail,Production,eu-west-1,2025-07-13,2025-08-11,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-003390,2026-06-12
VULN-003440,CVE-2024-4440,APP040,Application-040,ASSET-003440,host-003440.corp.local,10.13.215.112,linux,Container,False,Low,Open,True,False,False,owner0@example.com,sysadmin0@example.com,Marketing,Staging,us-east-1,2025-10-14,2025-11-27,True,Linux,RHEL 8,Sample finding for vulnerability VULN-003440,2026-06-25
VULN-003490,CVE-2024-4490,APP040,Application-040,ASSET-003490,host-003490.corp.local,10.13.218.162,aix,Container,False,Medium,Remediated,True,False,False,owner10@example.com,sysadmin0@example.com,HR,Development,us-east-1,2026-03-13,2026-04-10,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-003490,2026-06-03
VULN-003540,CVE-2024-4540,APP040,Application-040,ASSET-003540,host-003540.corp.local,10.13.221.212,linux,Container,False,Medium,Open,True,False,True,owner0@example.com,sysadmin0@example.com,Finance,Production,eu-west-1,2025-07-23,2025-09-12,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-003540,2026-06-06
VULN-003590,CVE-2024-4590,APP040,Application-040,ASSET-003590,host-003590.corp.local,10.14.224.6,linux,Physical,False,Critical,Open,True,False,False,owner10@example.com,sysadmin0@example.com,HR,Staging,ap-south-1,2025-10-28,2026-01-10,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-003590,2026-06-21
VULN-003640,CVE-2024-4640,APP040,Application-040,ASSET-003640,host-003640.corp.local,10.14.227.56,aix,VM,False,Low,Accepted Risk,True,False,True,owner0@example.com,sysadmin0@example.com,HR,Staging,eu-west-1,2026-03-07,2026-03-27,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-003640,2026-06-11
VULN-003690,CVE-2024-4690,APP040,Application-040,ASSET-003690,host-003690.corp.local,10.14.230.106,solaris,VM,True,Medium,Accepted Risk,True,False,False,owner10@example.com,sysadmin0@example.com,HR,Staging,us-west-2,2026-03-14,2026-06-10,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-003690,2026-06-16
VULN-003740,CVE-2024-4740,APP040,Application-040,ASSET-003740,host-003740.corp.local,10.14.233.156,aix,Container,True,Low,Remediated,True,True,False,owner0@example.com,sysadmin0@example.com,Engineering,Staging,eu-west-1,2026-03-27,2026-05-07,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-003740,2026-06-05
VULN-003790,CVE-2024-4790,APP040,Application-040,ASSET-003790,host-003790.corp.local,10.14.236.206,linux,Physical,False,Medium,Accepted Risk,True,False,False,owner10@example.com,sysadmin0@example.com,Finance,Staging,ap-south-1,2025-11-06,2025-11-18,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-003790,2026-06-13
VULN-003840,CVE-2024-4840,APP040,Application-040,ASSET-003840,host-003840.corp.local,10.15.240.0,solaris,Physical,False,Low,Remediated,True,False,False,owner0@example.com,sysadmin0@example.com,Engineering,Development,us-east-1,2025-10-26,2025-12-16,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-003840,2026-06-01
VULN-003890,CVE-2024-4890,APP040,Application-040,ASSET-003890,host-003890.corp.local,10.15.243.50,linux,Container,False,Medium,In Progress,True,True,False,owner10@example.com,sysadmin0@example.com,HR,Production,us-east-1,2025-08-16,2025-11-06,False,Linux,RHEL 8,Sample finding for vulnerability VULN-003890,2026-06-23
VULN-003940,CVE-2024-4940,APP040,Application-040,ASSET-003940,host-003940.corp.local,10.15.246.100,linux,VM,False,Low,In Progress,True,False,False,owner0@example.com,sysadmin0@example.com,Marketing,Staging,ap-south-1,2025-10-24,2026-01-06,True,Linux,RHEL 8,Sample finding for vulnerability VULN-003940,2026-06-22
VULN-003990,CVE-2024-4990,APP040,Application-040,ASSET-003990,host-003990.corp.local,10.15.249.150,linux,Physical,False,Medium,Open,True,False,False,owner10@example.com,sysadmin0@example.com,Engineering,Production,ap-south-1,2026-03-20,2026-05-07,True,Linux,RHEL 8,Sample finding for vulnerability VULN-003990,2026-05-27
VULN-004040,CVE-2024-5040,APP040,Application-040,ASSET-004040,host-004040.corp.local,10.15.252.200,aix,Container,False,Critical,In Progress,True,False,False,owner0@example.com,sysadmin0@example.com,Marketing,Staging,eu-west-1,2025-08-27,2025-09-06,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-004040,2026-06-25
VULN-004090,CVE-2024-5090,APP040,Application-040,ASSET-004090,host-004090.corp.local,10.15.255.250,aix,Physical,False,Medium,Accepted Risk,True,False,False,owner10@example.com,sysadmin0@example.com,Marketing,Development,us-east-1,2026-06-12,2026-06-19,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-004090,2026-06-04
VULN-004140,CVE-2024-5140,APP040,Application-040,ASSET-004140,host-004140.corp.local,10.16.2.44,linux,VM,False,High,In Progress,True,False,False,owner0@example.com,sysadmin0@example.com,Finance,Production,ap-south-1,2025-10-20,2025-11-19,False,Linux,RHEL 8,Sample finding for vulnerability VULN-004140,2026-06-15
VULN-004190,CVE-2024-5190,APP040,Application-040,ASSET-004190,host-004190.corp.local,10.16.5.94,windows,Physical,False,Medium,Accepted Risk,True,False,True,owner10@example.com,sysadmin0@example.com,Marketing,Staging,us-east-1,2026-03-19,2026-05-29,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-004190,2026-05-31
VULN-004240,CVE-2024-5240,APP040,Application-040,ASSET-004240,host-004240.corp.local,10.16.9.144,linux,Physical,False,Medium,In Progress,True,False,False,owner0@example.com,sysadmin0@example.com,Engineering,Production,ap-south-1,2025-12-21,2026-03-10,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-004240,2026-06-06
VULN-004290,CVE-2024-5290,APP040,Application-040,ASSET-004290,host-004290.corp.local,10.16.12.194,solaris,Physical,False,Medium,Open,True,False,False,owner10@example.com,sysadmin0@example.com,Finance,Staging,us-east-1,2025-11-21,2025-12-18,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-004290,2026-06-17
VULN-004340,CVE-2024-5340,APP040,Application-040,ASSET-004340,host-004340.corp.local,10.16.15.244,windows,VM,False,High,In Progress,True,False,False,owner0@example.com,sysadmin0@example.com,HR,Production,us-east-1,2025-08-02,2025-10-29,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-004340,2026-06-12
VULN-004390,CVE-2024-5390,APP040,Application-040,ASSET-004390,host-004390.corp.local,10.17.18.38,windows,VM,False,Medium,Accepted Risk,True,False,False,owner10@example.com,sysadmin0@example.com,Engineering,Production,ap-south-1,2026-01-14,2026-02-23,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-004390,2026-06-16
VULN-004440,CVE-2024-5440,APP040,Application-040,ASSET-004440,host-004440.corp.local,10.17.21.88,linux,VM,False,High,Accepted Risk,True,False,False,owner0@example.com,sysadmin0@example.com,Finance,Production,eu-west-1,2025-09-06,2025-11-13,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-004440,2026-06-25
VULN-004490,CVE-2024-5490,APP040,Application-040,ASSET-004490,host-004490.corp.local,10.17.24.138,aix,Container,False,High,Open,False,False,False,owner10@example.com,sysadmin0@example.com,Engineering,Production,ap-south-1,2026-06-12,2026-06-25,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-004490,2026-06-24
VULN-004540,CVE-2024-5540,APP040,Application-040,ASSET-004540,host-004540.corp.local,10.17.27.188,linux,VM,False,High,In Progress,True,False,False,owner0@example.com,sysadmin0@example.com,Retail,Staging,ap-south-1,2025-09-12,2025-09-23,True,Linux,RHEL 8,Sample finding for vulnerability VULN-004540,2026-06-14
VULN-004590,CVE-2024-5590,APP040,Application-040,ASSET-004590,host-004590.corp.local,10.17.30.238,solaris,Physical,False,Medium,Accepted Risk,True,False,False,owner10@example.com,sysadmin0@example.com,Marketing,Staging,us-east-1,2025-12-06,2025-12-25,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-004590,2026-06-11
VULN-004640,CVE-2024-5640,APP040,Application-040,ASSET-004640,host-004640.corp.local,10.18.34.32,windows,Container,False,High,Open,True,False,True,owner0@example.com,sysadmin0@example.com,HR,Production,us-west-2,2026-03-25,2026-05-01,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-004640,2026-06-06
VULN-004690,CVE-2024-5690,APP040,Application-040,ASSET-004690,host-004690.corp.local,10.18.37.82,solaris,Physical,False,High,Open,True,False,False,owner10@example.com,sysadmin0@example.com,HR,Staging,eu-west-1,2025-07-21,2025-08-26,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-004690,2026-06-16
VULN-004740,CVE-2024-5740,APP040,Application-040,ASSET-004740,host-004740.corp.local,10.18.40.132,windows,Physical,False,Critical,Remediated,True,False,False,owner0@example.com,sysadmin0@example.com,Marketing,Development,eu-west-1,2026-01-03,2026-03-21,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-004740,2026-06-17
VULN-004790,CVE-2024-5790,APP040,Application-040,ASSET-004790,host-004790.corp.local,10.18.43.182,aix,Physical,True,High,Accepted Risk,True,False,True,owner10@example.com,sysadmin0@example.com,Engineering,Staging,ap-south-1,2025-08-11,2025-11-02,True,AIX,AIX 7.2,Sample finding for vulnerability VULN-004790,2026-05-26
VULN-004840,CVE-2024-5840,APP040,Application-040,ASSET-004840,host-004840.corp.local,10.18.46.232,windows,Physical,False,Medium,In Progress,False,False,False,owner0@example.com,sysadmin0@example.com,Retail,Production,eu-west-1,2026-05-24,2026-07-09,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-004840,2026-06-13
VULN-004890,CVE-2024-5890,APP040,Application-040,ASSET-004890,host-004890.corp.local,10.19.49.26,aix,Container,False,Medium,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,Marketing,Staging,us-west-2,2025-11-02,2025-11-09,True,AIX,AIX 7.2,Sample finding for vulnerability VULN-004890,2026-06-05
VULN-004940,CVE-2024-5940,APP040,Application-040,ASSET-004940,host-004940.corp.local,10.19.52.76,aix,Physical,True,Critical,Open,True,True,False,owner0@example.com,sysadmin0@example.com,HR,Production,us-east-1,2026-04-18,2026-05-26,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-004940,2026-06-04
VULN-004990,CVE-2024-5990,APP040,Application-040,ASSET-004990,host-004990.corp.local,10.19.55.126,solaris,Physical,False,Low,Open,True,False,False,owner10@example.com,sysadmin0@example.com,Engineering,Staging,ap-south-1,2025-10-21,2025-11-14,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-004990,2026-06-03
